,entry_id,updated,published,title,authors,summary,comment,journal_ref,doi,primary_category,categories,links,pdf_url
102,http://arxiv.org/abs/1604.00681v2,2017-02-12 18:38:35+00:00,2016-04-03 19:58:18+00:00,Experimental Assessment of Aggregation Principles in Argumentation-enabled Collective Intelligence,"['Edmond Awad', 'Jean-François Bonnefon', 'Martin Caminada', 'Thomas Malone', 'Iyad Rahwan']","On the Web, there is always a need to aggregate opinions from the crowd (as in posts, social networks, forums, etc.). Different mechanisms have been implemented to capture these opinions such as ""Like"" in Facebook, ""Favorite"" in Twitter, thumbs-up/down, flagging, and so on. However, in more contested domains (e.g. Wikipedia, political discussion, and climate change discussion) these mechanisms are not sufficient since they only deal with each issue independently without considering the relationships between different claims. We can view a set of conflicting arguments as a graph in which the nodes represent arguments and the arcs between these nodes represent the defeat relation. A group of people can then collectively evaluate such graphs. To do this, the group must use a rule to aggregate their individual opinions about the entire argument graph. Here, we present the first experimental evaluation of different principles commonly employed by aggregation rules presented in the literature. We use randomized controlled experiments to investigate which principles people consider better at aggregating opinions under different conditions. Our analysis reveals a number of factors, not captured by traditional formal models, that play an important role in determining the efficacy of aggregation. These results help bring formal models of argumentation closer to real-world application.",,"ACM Transactions on Internet Technology (TOIT), 17(3), 29 (2017)",10.1145/3053371,cs.AI,['cs.AI'],"['http://dx.doi.org/10.1145/3053371', 'http://arxiv.org/abs/1604.00681v2', 'http://arxiv.org/pdf/1604.00681v2']",http://arxiv.org/pdf/1604.00681v2
103,http://arxiv.org/abs/1605.09370v1,2016-05-30 19:57:56+00:00,2016-05-30 19:57:56+00:00,Unsupervised Discovery of El Nino Using Causal Feature Learning on Microlevel Climate Data,"['Krzysztof Chalupka', 'Tobias Bischoff', 'Pietro Perona', 'Frederick Eberhardt']","We show that the climate phenomena of El Nino and La Nina arise naturally as states of macro-variables when our recent causal feature learning framework (Chalupka 2015, Chalupka 2016) is applied to micro-level measures of zonal wind (ZW) and sea surface temperatures (SST) taken over the equatorial band of the Pacific Ocean. The method identifies these unusual climate states on the basis of the relation between ZW and SST patterns without any input about past occurrences of El Nino or La Nina. The simpler alternatives of (i) clustering the SST fields while disregarding their relationship with ZW patterns, or (ii) clustering the joint ZW-SST patterns, do not discover El Nino. We discuss the degree to which our method supports a causal interpretation and use a low-dimensional toy example to explain its success over other clustering approaches. Finally, we propose a new robust and scalable alternative to our original algorithm (Chalupka 2016), which circumvents the need for high-dimensional density learning.",Accepted for plenary presentation at UAI 2016,,,stat.ML,"['stat.ML', 'cs.AI', 'cs.LG', 'physics.ao-ph']","['http://arxiv.org/abs/1605.09370v1', 'http://arxiv.org/pdf/1605.09370v1']",http://arxiv.org/pdf/1605.09370v1
104,http://arxiv.org/abs/2205.00202v1,2022-04-30 08:35:57+00:00,2022-04-30 08:35:57+00:00,Explainable Artificial Intelligence for Bayesian Neural Networks: Towards trustworthy predictions of ocean dynamics,"['Mariana C. A. Clare', 'Maike Sonnewald', 'Redouane Lguensat', 'Julie Deshayes', 'Venkatramani Balaji']","The trustworthiness of neural networks is often challenged because they lack the ability to express uncertainty and explain their skill. This can be problematic given the increasing use of neural networks in high stakes decision-making such as in climate change applications. We address both issues by successfully implementing a Bayesian Neural Network (BNN), where parameters are distributions rather than deterministic, and applying novel implementations of explainable AI (XAI) techniques. The uncertainty analysis from the BNN provides a comprehensive overview of the prediction more suited to practitioners' needs than predictions from a classical neural network. Using a BNN means we can calculate the entropy (i.e. uncertainty) of the predictions and determine if the probability of an outcome is statistically significant. To enhance trustworthiness, we also spatially apply the two XAI techniques of Layer-wise Relevance Propagation (LRP) and SHapley Additive exPlanation (SHAP) values. These XAI methods reveal the extent to which the BNN is suitable and/or trustworthy. Using two techniques gives a more holistic view of BNN skill and its uncertainty, as LRP considers neural network parameters, whereas SHAP considers changes to outputs. We verify these techniques using comparison with intuition from physical theory. The differences in explanation identify potential areas where new physical theory guided studies are needed.","25 pages, 11 figures",,,physics.ao-ph,"['physics.ao-ph', 'cs.LG', '68T07, 86A05, 86A08', 'I.2.6; J.2']","['http://arxiv.org/abs/2205.00202v1', 'http://arxiv.org/pdf/2205.00202v1']",http://arxiv.org/pdf/2205.00202v1
105,http://arxiv.org/abs/2209.07928v1,2022-09-06 18:32:08+00:00,2022-09-06 18:32:08+00:00,The BLue Amazon Brain (BLAB): A Modular Architecture of Services about the Brazilian Maritime Territory,"['Paulo Pirozelli', 'Ais B. R. Castro', 'Ana Luiza C. de Oliveira', 'André S. Oliveira', 'Flávio N. Cação', 'Igor C. Silveira', 'João G. M. Campos', 'Laura C. Motheo', 'Leticia F. Figueiredo', 'Lucas F. A. O. Pellicer', 'Marcelo A. José', 'Marcos M. José', 'Pedro de M. Ligabue', 'Ricardo S. Grava', 'Rodrigo M. Tavares', 'Vinícius B. Matos', 'Yan V. Sym', 'Anna H. R. Costa', 'Anarosa A. F. Brandão', 'Denis D. Mauá', 'Fabio G. Cozman', 'Sarajane M. Peres']","We describe the first steps in the development of an artificial agent focused on the Brazilian maritime territory, a large region within the South Atlantic also known as the Blue Amazon. The ""BLue Amazon Brain"" (BLAB) integrates a number of services aimed at disseminating information about this region and its importance, functioning as a tool for environmental awareness. The main service provided by BLAB is a conversational facility that deals with complex questions about the Blue Amazon, called BLAB-Chat; its central component is a controller that manages several task-oriented natural language processing modules (e.g., question answering and summarizer systems). These modules have access to an internal data lake as well as to third-party databases. A news reporter (BLAB-Reporter) and a purposely-developed wiki (BLAB-Wiki) are also part of the BLAB service architecture. In this paper, we describe our current version of BLAB's architecture (interface, backend, web services, NLP modules, and resources) and comment on the challenges we have faced so far, such as the lack of training data and the scattered state of domain information. Solving these issues presents a considerable challenge in the development of artificial intelligence for technical domains.",,"AI: Modeling Oceans and Climate Change (IJCAI-ECAI), 2022",,cs.AI,"['cs.AI', 'cs.CL', 'cs.SY', 'eess.SY']","['http://arxiv.org/abs/2209.07928v1', 'http://arxiv.org/pdf/2209.07928v1']",http://arxiv.org/pdf/2209.07928v1
106,http://arxiv.org/abs/2010.14300v1,2020-10-27 14:02:00+00:00,2020-10-27 14:02:00+00:00,Ice Monitoring in Swiss Lakes from Optical Satellites and Webcams using Machine Learning,"['Manu Tom', 'Rajanie Prabha', 'Tianyu Wu', 'Emmanuel Baltsavias', 'Laura Leal-Taixe', 'Konrad Schindler']","Continuous observation of climate indicators, such as trends in lake freezing, is important to understand the dynamics of the local and global climate system. Consequently, lake ice has been included among the Essential Climate Variables (ECVs) of the Global Climate Observing System (GCOS), and there is a need to set up operational monitoring capabilities. Multi-temporal satellite images and publicly available webcam streams are among the viable data sources to monitor lake ice. In this work we investigate machine learning-based image analysis as a tool to determine the spatio-temporal extent of ice on Swiss Alpine lakes as well as the ice-on and ice-off dates, from both multispectral optical satellite images (VIIRS and MODIS) and RGB webcam images. We model lake ice monitoring as a pixel-wise semantic segmentation problem, i.e., each pixel on the lake surface is classified to obtain a spatially explicit map of ice cover. We show experimentally that the proposed system produces consistently good results when tested on data from multiple winters and lakes. Our satellite-based method obtains mean Intersection-over-Union (mIoU) scores >93%, for both sensors. It also generalises well across lakes and winters with mIoU scores >78% and >80% respectively. On average, our webcam approach achieves mIoU values of 87% (approx.) and generalisation scores of 71% (approx.) and 69% (approx.) across different cameras and winters respectively. Additionally, we put forward a new benchmark dataset of webcam images (Photi-LakeIce) which includes data from two winters and three cameras.",Accepted for publication in MDPI Remote Sensing Journal,,,cs.CV,"['cs.CV', 'cs.AI']","['http://arxiv.org/abs/2010.14300v1', 'http://arxiv.org/pdf/2010.14300v1']",http://arxiv.org/pdf/2010.14300v1
107,http://arxiv.org/abs/2112.08453v1,2021-12-15 19:57:38+00:00,2021-12-15 19:57:38+00:00,"The Need for Ethical, Responsible, and Trustworthy Artificial Intelligence for Environmental Sciences","['Amy McGovern', 'Imme Ebert-Uphoff', 'David John Gagne II', 'Ann Bostrom']","Given the growing use of Artificial Intelligence (AI) and machine learning (ML) methods across all aspects of environmental sciences, it is imperative that we initiate a discussion about the ethical and responsible use of AI. In fact, much can be learned from other domains where AI was introduced, often with the best of intentions, yet often led to unintended societal consequences, such as hard coding racial bias in the criminal justice system or increasing economic inequality through the financial system. A common misconception is that the environmental sciences are immune to such unintended consequences when AI is being used, as most data come from observations, and AI algorithms are based on mathematical formulas, which are often seen as objective. In this article, we argue the opposite can be the case. Using specific examples, we demonstrate many ways in which the use of AI can introduce similar consequences in the environmental sciences. This article will stimulate discussion and research efforts in this direction. As a community, we should avoid repeating any foreseeable mistakes made in other domains through the introduction of AI. In fact, with proper precautions, AI can be a great tool to help {\it reduce} climate and environmental injustice. We primarily focus on weather and climate examples but the conclusions apply broadly across the environmental sciences.",,,10.1017/eds.2022.5,cs.CY,"['cs.CY', 'cs.AI', 'cs.LG', 'K.4.0; I.2.0']","['http://dx.doi.org/10.1017/eds.2022.5', 'http://arxiv.org/abs/2112.08453v1', 'http://arxiv.org/pdf/2112.08453v1']",http://arxiv.org/pdf/2112.08453v1
108,http://arxiv.org/abs/1711.04710v2,2017-11-17 17:31:54+00:00,2017-11-13 17:17:29+00:00,Spatio-Temporal Data Mining: A Survey of Problems and Methods,"['Gowtham Atluri', 'Anuj Karpatne', 'Vipin Kumar']","Large volumes of spatio-temporal data are increasingly collected and studied in diverse domains including, climate science, social sciences, neuroscience, epidemiology, transportation, mobile health, and Earth sciences. Spatio-temporal data differs from relational data for which computational approaches are developed in the data mining community for multiple decades, in that both spatial and temporal attributes are available in addition to the actual measurements/attributes. The presence of these attributes introduces additional challenges that needs to be dealt with. Approaches for mining spatio-temporal data have been studied for over a decade in the data mining community. In this article we present a broad survey of this relatively young field of spatio-temporal data mining. We discuss different types of spatio-temporal data and the relevant data mining questions that arise in the context of analyzing each of these datasets. Based on the nature of the data mining problem studied, we classify literature on spatio-temporal data mining into six major categories: clustering, predictive learning, change detection, frequent pattern mining, anomaly detection, and relationship mining. We discuss the various forms of spatio-temporal data mining problems in each of these categories.",Accepted for publication at ACM Computing Surveys,,,cs.LG,"['cs.LG', 'cs.AI', 'cs.CV', 'cs.DB']","['http://arxiv.org/abs/1711.04710v2', 'http://arxiv.org/pdf/1711.04710v2']",http://arxiv.org/pdf/1711.04710v2
109,http://arxiv.org/abs/1907.01821v1,2019-07-03 09:53:05+00:00,2019-07-03 09:53:05+00:00,Super-Resolution of PROBA-V Images Using Convolutional Neural Networks,"['Marcus Märtens', 'Dario Izzo', 'Andrej Krzic', 'Daniël Cox']","ESA's PROBA-V Earth observation satellite enables us to monitor our planet at a large scale, studying the interaction between vegetation and climate and provides guidance for important decisions on our common global future. However, the interval at which high resolution images are recorded spans over several days, in contrast to the availability of lower resolution images which is often daily. We collect an extensive dataset of both, high and low resolution images taken by PROBA-V instruments during monthly periods to investigate Multi Image Super-resolution, a technique to merge several low resolution images to one image of higher quality. We propose a convolutional neural network that is able to cope with changes in illumination, cloud coverage and landscape features which are challenges introduced by the fact that the different images are taken over successive satellite passages over the same region. Given a bicubic upscaling of low resolution images taken under optimal conditions, we find the Peak Signal to Noise Ratio of the reconstructed image of the network to be higher for a large majority of different scenes. This shows that applied machine learning has the potential to enhance large amounts of previously collected earth observation data during multiple satellite passes.","To appear in Special Issue on Applications of Artificial Intelligence
  in Aerospace Engineering in the Journal ""Astrodynamics""",,,cs.CV,"['cs.CV', 'eess.IV']","['http://arxiv.org/abs/1907.01821v1', 'http://arxiv.org/pdf/1907.01821v1']",http://arxiv.org/pdf/1907.01821v1
110,http://arxiv.org/abs/1907.13305v2,2019-09-20 11:08:16+00:00,2019-07-31 04:48:56+00:00,An Implementation of a Non-monotonic Logic in an Embedded Computer for a Motor-glider,"['José Luis Vilchis Medina', 'Pierre Siegel', 'Vincent Risch', 'Andrei Doncescu']","In this article we present an implementation of non-monotonic reasoning in an embedded system. As a part of an autonomous motor-glider, it simulates piloting decisions of an airplane. A real pilot must take care not only about the information arising from the cockpit (airspeed, altitude, variometer, compass...) but also from outside the cabin. Throughout a flight, a pilot is constantly in communication with the control tower to follow orders, because there is an airspace regulation to respect. In addition, if the control tower sends orders while the pilot has an emergency, he may have to violate these orders and airspace regulations to solve his problem (e.g. emergency landing). On the other hand, climate changes constantly (wind, snow, hail..) and can affect the sensors. All these cases easily lead to contradictions. Switching to reasoning under uncertainty, a pilot must make decisions to carry out a flight. The objective of this implementation is to validate a non-monotonic model which allows to solve the question of incomplete and contradictory information. We formalize the problem using default logic, a non-monotonic logic which allows to find fixed-points in the face of contradictions. For the implementation, the Prolog language is used in an embedded computer running at 1 GHz single core with 512 Mb of RAM and 0.8 watts of energy consumption.","In Proceedings ICLP 2019, arXiv:1909.07646","EPTCS 306, 2019, pp. 323-329",10.4204/EPTCS.306.37,cs.AI,['cs.AI'],"['http://dx.doi.org/10.4204/EPTCS.306.37', 'http://arxiv.org/abs/1907.13305v2', 'http://arxiv.org/pdf/1907.13305v2']",http://arxiv.org/pdf/1907.13305v2
111,http://arxiv.org/abs/2006.01601v1,2020-05-28 06:54:43+00:00,2020-05-28 06:54:43+00:00,Optimizing carbon tax for decentralized electricity markets using an agent-based model,"['Alexander J. M. Kell', 'A. Stephen McGough', 'Matthew Forshaw']","Averting the effects of anthropogenic climate change requires a transition from fossil fuels to low-carbon technology. A way to achieve this is to decarbonize the electricity grid. However, further efforts must be made in other fields such as transport and heating for full decarbonization. This would reduce carbon emissions due to electricity generation, and also help to decarbonize other sources such as automotive and heating by enabling a low-carbon alternative. Carbon taxes have been shown to be an efficient way to aid in this transition. In this paper, we demonstrate how to to find optimal carbon tax policies through a genetic algorithm approach, using the electricity market agent-based model ElecSim. To achieve this, we use the NSGA-II genetic algorithm to minimize average electricity price and relative carbon intensity of the electricity mix. We demonstrate that it is possible to find a range of carbon taxes to suit differing objectives. Our results show that we are able to minimize electricity cost to below \textsterling10/MWh as well as carbon intensity to zero in every case. In terms of the optimal carbon tax strategy, we found that an increasing strategy between 2020 and 2035 was preferable. Each of the Pareto-front optimal tax strategies are at least above \textsterling81/tCO2 for every year. The mean carbon tax strategy was \textsterling240/tCO2.","Accepted at The Eleventh ACM International Conference on Future
  Energy Systems (e-Energy'20) AMLIES Workshop",,10.1145/3396851.3402369,eess.SY,"['eess.SY', 'cs.AI', 'cs.LG', 'cs.SY']","['http://dx.doi.org/10.1145/3396851.3402369', 'http://arxiv.org/abs/2006.01601v1', 'http://arxiv.org/pdf/2006.01601v1']",http://arxiv.org/pdf/2006.01601v1
112,http://arxiv.org/abs/2007.07352v1,2020-07-09 13:19:13+00:00,2020-07-09 13:19:13+00:00,"Degrees of individual and groupwise backward and forward responsibility in extensive-form games with ambiguity, and their application to social choice problems","['Jobst Heitzig', 'Sarah Hiller']","Many real-world situations of ethical relevance, in particular those of large-scale social choice such as mitigating climate change, involve not only many agents whose decisions interact in complicated ways, but also various forms of uncertainty, including quantifiable risk and unquantifiable ambiguity. In such problems, an assessment of individual and groupwise moral responsibility for ethically undesired outcomes or their responsibility to avoid such is challenging and prone to the risk of under- or overdetermination of responsibility. In contrast to existing approaches based on strict causation or certain deontic logics that focus on a binary classification of `responsible' vs `not responsible', we here present several different quantitative responsibility metrics that assess responsibility degrees in units of probability. For this, we use a framework based on an adapted version of extensive-form game trees and an axiomatic approach that specifies a number of potentially desirable properties of such metrics, and then test the developed candidate metrics by their application to a number of paradigmatic social choice situations. We find that while most properties one might desire of such responsibility metrics can be fulfilled by some variant, an optimal metric that clearly outperforms others has yet to be found.","38 pages, 6 figures, 2 tables",,,econ.TH,"['econ.TH', 'cs.AI', '91B06, 91A35, 90B50, 91A18', 'F.4.3; G.3']","['http://arxiv.org/abs/2007.07352v1', 'http://arxiv.org/pdf/2007.07352v1']",http://arxiv.org/pdf/2007.07352v1
113,http://arxiv.org/abs/2011.06125v4,2022-09-24 19:03:41+00:00,2020-11-11 23:55:33+00:00,Hurricane Forecasting: A Novel Multimodal Machine Learning Framework,"['Léonard Boussioux', 'Cynthia Zeng', 'Théo Guénais', 'Dimitris Bertsimas']","This paper describes a novel machine learning (ML) framework for tropical cyclone intensity and track forecasting, combining multiple ML techniques and utilizing diverse data sources. Our multimodal framework, called Hurricast, efficiently combines spatial-temporal data with statistical data by extracting features with deep-learning encoder-decoder architectures and predicting with gradient-boosted trees. We evaluate our models in the North Atlantic and Eastern Pacific basins on 2016-2019 for 24-hour lead time track and intensity forecasts and show they achieve comparable mean absolute error and skill to current operational forecast models while computing in seconds. Furthermore, the inclusion of Hurricast into an operational forecast consensus model could improve over the National Hurricane Center's official forecast, thus highlighting the complementary properties with existing approaches. In summary, our work demonstrates that utilizing machine learning techniques to combine different data sources can lead to new opportunities in tropical cyclone forecasting.","Published by the AMS' Weather and Forecasting journal; Spotlight talk
  at NeurIPS 2021, Tackling Climate Change with AI ;
  https://journals.ametsoc.org/view/journals/wefo/37/6/WAF-D-21-0091.1.xml","2022, Weather and Forecasting, 37(6), 817-831",10.1175/WAF-D-21-0091.1,cs.LG,"['cs.LG', 'cs.AI', 'physics.ao-ph']","['http://dx.doi.org/10.1175/WAF-D-21-0091.1', 'http://arxiv.org/abs/2011.06125v4', 'http://arxiv.org/pdf/2011.06125v4']",http://arxiv.org/pdf/2011.06125v4
114,http://arxiv.org/abs/2011.07227v1,2020-11-14 06:20:21+00:00,2020-11-14 06:20:21+00:00,OGNet: Towards a Global Oil and Gas Infrastructure Database using Deep Learning on Remotely Sensed Imagery,"['Hao Sheng', 'Jeremy Irvin', 'Sasankh Munukutla', 'Shawn Zhang', 'Christopher Cross', 'Kyle Story', 'Rose Rustowicz', 'Cooper Elsworth', 'Zutao Yang', 'Mark Omara', 'Ritesh Gautam', 'Robert B. Jackson', 'Andrew Y. Ng']","At least a quarter of the warming that the Earth is experiencing today is due to anthropogenic methane emissions. There are multiple satellites in orbit and planned for launch in the next few years which can detect and quantify these emissions; however, to attribute methane emissions to their sources on the ground, a comprehensive database of the locations and characteristics of emission sources worldwide is essential. In this work, we develop deep learning algorithms that leverage freely available high-resolution aerial imagery to automatically detect oil and gas infrastructure, one of the largest contributors to global methane emissions. We use the best algorithm, which we call OGNet, together with expert review to identify the locations of oil refineries and petroleum terminals in the U.S. We show that OGNet detects many facilities which are not present in four standard public datasets of oil and gas infrastructure. All detected facilities are associated with characteristics known to contribute to methane emissions, including the infrastructure type and the number of storage tanks. The data curated and produced in this study is freely available at http://stanfordmlgroup.github.io/projects/ognet .","Tackling Climate Change with Machine Learning at NeurIPS 2020
  (Spotlight talk)",,,cs.CV,"['cs.CV', 'cs.AI', 'cs.LG']","['http://arxiv.org/abs/2011.07227v1', 'http://arxiv.org/pdf/2011.07227v1']",http://arxiv.org/pdf/2011.07227v1
115,http://arxiv.org/abs/2106.03242v1,2021-06-06 20:42:00+00:00,2021-06-06 20:42:00+00:00,Highlighting the Importance of Reducing Research Bias and Carbon Emissions in CNNs,"['Ahmed Badar', 'Arnav Varma', 'Adrian Staniec', 'Mahmoud Gamal', 'Omar Magdy', 'Haris Iqbal', 'Elahe Arani', 'Bahram Zonooz']","Convolutional neural networks (CNNs) have become commonplace in addressing major challenges in computer vision. Researchers are not only coming up with new CNN architectures but are also researching different techniques to improve the performance of existing architectures. However, there is a tendency to over-emphasize performance improvement while neglecting certain important variables such as simplicity, versatility, the fairness of comparisons, and energy efficiency. Overlooking these variables in architectural design and evaluation has led to research bias and a significantly negative environmental impact. Furthermore, this can undermine the positive impact of research in using deep learning models to tackle climate change. Here, we perform an extensive and fair empirical study of a number of proposed techniques to gauge the utility of each technique for segmentation and classification. Our findings restate the importance of favoring simplicity over complexity in model design (Occam's Razor). Furthermore, our results indicate that simple standardized practices can lead to a significant reduction in environmental impact with little drop in performance. We highlight that there is a need to rethink the design and evaluation of CNNs to alleviate the issue of research bias and carbon emissions.",,,,cs.CV,"['cs.CV', 'cs.AI']","['http://arxiv.org/abs/2106.03242v1', 'http://arxiv.org/pdf/2106.03242v1']",http://arxiv.org/pdf/2106.03242v1
116,http://arxiv.org/abs/2107.08369v4,2021-10-25 15:49:50+00:00,2021-07-18 05:42:10+00:00,Flood Segmentation on Sentinel-1 SAR Imagery with Semi-Supervised Learning,"['Sayak Paul', 'Siddha Ganju']","Floods wreak havoc throughout the world, causing billions of dollars in damages, and uprooting communities, ecosystems and economies. The NASA Impact Flood Detection competition tasked participants with predicting flooded pixels after training with synthetic aperture radar (SAR) images in a supervised setting. We propose a semi-supervised learning pseudo-labeling scheme that derives confidence estimates from U-Net ensembles, progressively improving accuracy. Concretely, we use a cyclical approach involving multiple stages (1) training an ensemble model of multiple U-Net architectures with the provided high confidence hand-labeled data and, generated pseudo labels or low confidence labels on the entire unlabeled test dataset, and then, (2) filter out quality generated labels and, (3) combine the generated labels with the previously available high confidence hand-labeled dataset. This assimilated dataset is used for the next round of training ensemble models and the cyclical process is repeated until the performance improvement plateaus. We post process our results with Conditional Random Fields. Our approach sets a new state-of-the-art on the Sentinel-1 dataset with 0.7654 IoU, an impressive improvement over the 0.60 IoU baseline. Our method, which we release with all the code and models, can also be used as an open science benchmark for the Sentinel-1 dataset.","Equal authorship. Accepted to the Tackling Climate Change with
  Machine Learning workshop at NeurIPS 2021. Code and models are available at
  https://git.io/JW3P8",,,cs.CV,"['cs.CV', 'cs.AI', 'cs.LG']","['http://arxiv.org/abs/2107.08369v4', 'http://arxiv.org/pdf/2107.08369v4']",http://arxiv.org/pdf/2107.08369v4
117,http://arxiv.org/abs/2108.00887v2,2021-08-09 14:41:22+00:00,2021-07-29 18:22:34+00:00,A Machine learning approach for rapid disaster response based on multi-modal data. The case of housing & shelter needs,"['Karla Saldana Ochoa', 'Tina Comes']","Along with climate change, more frequent extreme events, such as flooding and tropical cyclones, threaten the livelihoods and wellbeing of poor and vulnerable populations. One of the most immediate needs of people affected by a disaster is finding shelter. While the proliferation of data on disasters is already helping to save lives, identifying damages in buildings, assessing shelter needs, and finding appropriate places to establish emergency shelters or settlements require a wide range of data to be combined rapidly. To address this gap and make a headway in comprehensive assessments, this paper proposes a machine learning workflow that aims to fuse and rapidly analyse multimodal data. This workflow is built around open and online data to ensure scalability and broad accessibility. Based on a database of 19 characteristics for more than 200 disasters worldwide, a fusion approach at the decision level was used. This technique allows the collected multimodal data to share a common semantic space that facilitates the prediction of individual variables. Each fused numerical vector was fed into an unsupervised clustering algorithm called Self-Organizing-Maps (SOM). The trained SOM serves as a predictor for future cases, allowing predicting consequences such as total deaths, total people affected, and total damage, and provides specific recommendations for assessments in the shelter and housing sector. To achieve such prediction, a satellite image from before the disaster and the geographic and demographic conditions are shown to the trained model, which achieved a prediction accuracy of 62 %",,,,cs.LG,"['cs.LG', 'cs.AI']","['http://arxiv.org/abs/2108.00887v2', 'http://arxiv.org/pdf/2108.00887v2']",http://arxiv.org/pdf/2108.00887v2
118,http://arxiv.org/abs/2108.08052v2,2021-11-02 18:13:12+00:00,2021-08-18 09:00:24+00:00,Moser Flow: Divergence-based Generative Modeling on Manifolds,"['Noam Rozen', 'Aditya Grover', 'Maximilian Nickel', 'Yaron Lipman']","We are interested in learning generative models for complex geometries described via manifolds, such as spheres, tori, and other implicit surfaces. Current extensions of existing (Euclidean) generative models are restricted to specific geometries and typically suffer from high computational costs. We introduce Moser Flow (MF), a new class of generative models within the family of continuous normalizing flows (CNF). MF also produces a CNF via a solution to the change-of-variable formula, however differently from other CNF methods, its model (learned) density is parameterized as the source (prior) density minus the divergence of a neural network (NN). The divergence is a local, linear differential operator, easy to approximate and calculate on manifolds. Therefore, unlike other CNFs, MF does not require invoking or backpropagating through an ODE solver during training. Furthermore, representing the model density explicitly as the divergence of a NN rather than as a solution of an ODE facilitates learning high fidelity densities. Theoretically, we prove that MF constitutes a universal density approximator under suitable assumptions. Empirically, we demonstrate for the first time the use of flow models for sampling from general curved surfaces and achieve significant improvements in density estimation, sample quality, and training complexity over existing CNFs on challenging synthetic geometries and real-world benchmarks from the earth and climate sciences.",,,,stat.ML,"['stat.ML', 'cs.AI', 'cs.LG']","['http://arxiv.org/abs/2108.08052v2', 'http://arxiv.org/pdf/2108.08052v2']",http://arxiv.org/pdf/2108.08052v2
119,http://arxiv.org/abs/2109.05083v1,2021-09-10 19:30:37+00:00,2021-09-10 19:30:37+00:00,"Preliminary Wildfire Detection Using State-of-the-art PTZ (Pan, Tilt, Zoom) Camera Technology and Convolutional Neural Networks",['Samarth Shah'],"Wildfires are uncontrolled fires in the environment that can be caused by humans or nature. In 2020 alone, wildfires in California have burned 4.2 million acres, damaged 10,500 buildings or structures, and killed more than 31 people, exacerbated by climate change and a rise in average global temperatures. This also means there has been an increase in the costs of extinguishing these treacherous wildfires. The objective of the research is to detect forest fires in their earlier stages to prevent them from spreading, prevent them from causing damage to a variety of things, and most importantly, reduce or eliminate the chances of someone dying from a wildfire. A fire detection system should be efficient and accurate with respect to extinguishing wildfires in their earlier stages to prevent the spread of them along with their consequences. Computer Vision is potentially a more reliable, fast, and widespread method we need. The current research in the field of preliminary fire detection has several problems related to unrepresentative data being used to train models and their existing varied amounts of label imbalance in the classes of their dataset. We propose a more representative and evenly distributed data through better settings, lighting, atmospheres, etc., and class distribution in the entire dataset. After thoroughly examining the results of this research, it can be inferred that they supported the datasets strengths by being a viable resource when tested in the real world on unfamiliar data. This is evident since as the model trains on the dataset, it is able to generalize on it, hence confirming this is a viable Machine Learning setting that has practical impact.","12 pages, 7 figures",,,cs.CV,"['cs.CV', 'cs.AI', '68T45', 'I.4.1; I.4.6; I.4.7; E.1; I.2.10']","['http://arxiv.org/abs/2109.05083v1', 'http://arxiv.org/pdf/2109.05083v1']",http://arxiv.org/pdf/2109.05083v1
120,http://arxiv.org/abs/2110.03585v1,2021-10-07 16:09:01+00:00,2021-10-07 16:09:01+00:00,To Charge or To Sell? EV Pack Useful Life Estimation via LSTMs and Autoencoders,"['Michael Bosello', 'Carlo Falcomer', 'Claudio Rossi', 'Giovanni Pau']","Electric Vehicles (EVs) are spreading fast as they promise to provide better performances and comfort, but above all, to help facing climate change. Despite their success, their cost is still a challenge. One of the most expensive components of EVs is lithium-ion batteries, which became the standard for energy storage in a wide range of applications. Precisely estimating the Remaining Useful Life (RUL) of battery packs can open to their reuse and thus help to reduce the cost of EVs and improve sustainability. A correct RUL estimation can be used to quantify the residual market value of the battery pack. The customer can then decide to sell the battery when it still has a value, i.e., before it exceeds its end of life of the target application and can still be reused in a second domain without compromising safety and reliability. In this paper, we propose to use a Deep Learning approach based on LSTMs and Autoencoders to estimate the RUL of li-ion batteries. Compared to what has been proposed so far in the literature, we employ measures to ensure the applicability of the method also in the real deployed application. Such measures include (1) avoid using non-measurable variables as input, (2) employ appropriate datasets with wide variability and different conditions, (3) do not use cycles to define the RUL.",,,,cs.LG,"['cs.LG', 'cs.AI']","['http://arxiv.org/abs/2110.03585v1', 'http://arxiv.org/pdf/2110.03585v1']",http://arxiv.org/pdf/2110.03585v1
